site	layer	kind	component	alive_start	alive_answer-ce	max_ci_answer-ce	alive_integers	max_ci_integers	alive_last-pos-ceiling	max_ci_last-pos-ceiling	effect_run	effect_run_add	effect_run_sub	impairs_frac_run	impairs_frac_run_add	impairs_frac_run_sub	active_frac_run	ablated_dscore_run	ablated_dacc_run	swept_dkl_run	swept_dinteger_kl_run	swept_danswer_ce_run	swept_daccuracy_run	effect_answer-ce	effect_answer-ce_add	effect_answer-ce_sub	impairs_frac_answer-ce	impairs_frac_answer-ce_add	impairs_frac_answer-ce_sub	active_frac_answer-ce	ablated_dscore_answer-ce	ablated_dacc_answer-ce	swept_dkl_answer-ce	swept_dinteger_kl_answer-ce	swept_danswer_ce_answer-ce	swept_daccuracy_answer-ce	effect_integers	effect_integers_add	effect_integers_sub	impairs_frac_integers	impairs_frac_integers_add	impairs_frac_integers_sub	active_frac_integers	ablated_dscore_integers	ablated_dacc_integers	swept_dkl_integers	swept_dinteger_kl_integers	swept_danswer_ce_integers	swept_daccuracy_integers
layers.15.mlp.down_proj	15	mlp.down_proj	557	1	1	0.136719	1	0.0410156	1	0.140625	-3.57196e-06	-4.83901e-07	-6.66001e-06	0.00335	0.0043	0.0024	0.0101			-7.39098e-06	-3.5353e-06	6.31809e-05	0	-1.32339e-07	-1.03233e-09	-2.63647e-07				0.00455			-6.05583e-05	-0.000151873	7.15256e-05	0	-3.18035e-09	0	-6.36069e-09	0.0002	0	0.0004	0.00045			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	561	1	1	1	1	1	1	1	8.74111e-05	-3.69337e-05	0.000211756	0.5365	0.4939	0.5791	1			4.21479e-05	4.06727e-05	-0.000288725	-0.00195312	-5.51065e-05	-2.06932e-05	-8.95198e-05				1			-0.00156021	-0.00112534	0.000450075	0.0078125	0.000114485	-1.00184e-05	0.000238989	0.5797	0.5631	0.5963	1			0.000137597	6.82175e-05	0.00188684	-0.0078125
layers.15.mlp.down_proj	15	mlp.down_proj	584	1	1	0.734375	1	0.226562	1	1	4.57734e-06	6.58299e-07	8.49638e-06	0.00995	0.0099	0.01	0.0159			-7.07805e-07	-5.36442e-07	2.57492e-05	0	-8.17292e-07	-3.1137e-09	-1.63147e-06				0.00815			0	0	0	0	1.60582e-09	3.85404e-09	-6.42403e-10	0.0008	0.0015	0.0001	0.0008			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	590	1	1	1	1	1	1	1	-2.35938e-06	-2.16857e-06	-2.55018e-06	0.0129	0.0133	0.0125	0.03275			1.546e-06	4.25056e-06	-4.12464e-05	0	-1.29628e-07	-8.34881e-07	5.75625e-07				0.03005			-0.000277996	-0.000180006	-3.21269e-05	0	-1.81498e-06	-9.89818e-07	-2.64014e-06	0.0118	0.0142	0.0094	0.03075			8.80659e-06	4.71622e-06	-0.000107288	0
layers.15.mlp.down_proj	15	mlp.down_proj	597	1	1	1	1	1	1	1	-6.82062e-06	1.02313e-06	-1.46644e-05	0.0127	0.016	0.0094	0.03			-6.04987e-06	-1.26548e-05	-3.62396e-05	0	-1.13574e-06	1.1938e-08	-2.28341e-06				0.0293			-0.000119209	-0.000144243	0	0	-4.89968e-06	2.46312e-06	-1.22625e-05	0.0146	0.0193	0.0099	0.03			-1.25989e-05	-3.62843e-06	7.77245e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	599	1	1	1	1	1	1	1	-8.07101e-06	-3.39227e-06	-1.27498e-05	0.00365	0.0027	0.0046	0.02			6.85081e-06	8.56817e-06	3.55244e-05	0	-2.69373e-06	-1.44356e-07	-5.2431e-06				0.0164			-0.00028801	-0.000184536	2.13981e-05	0	-6.97933e-06	-2.89083e-06	-1.10678e-05	0.00295	0.002	0.0039	0.01805			4.31165e-05	4.52697e-05	9.05991e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	645	1	1	1	1	1	1	1	1.62276e-06	0	3.24552e-06	0.0038	0	0.0076	0.00395			5.02542e-06	9.39146e-06	3.88622e-05	0	6.72149e-07	0	1.3443e-06				0.00325			0	0	0	0	1.39789e-06	0	2.79577e-06	0.00265	0	0.0053	0.0028			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	665	1	1	1	1	1	1	1	8.44297e-07	-7.7486e-11	1.68867e-06	0.01365	0	0.0273	0.01965			-7.22706e-06	-5.28619e-06	-7.84397e-05	0	1.4466e-06	2.29647e-15	2.89321e-06				0.0169			3.05176e-05	-4.29153e-06	0.000105619	0	5.40749e-07	0	1.0815e-06	0.00895	0	0.0179	0.01245			-6.78003e-07	-5.66244e-07	-3.38554e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	706	1	1	0.984375	1	1	1	1	-9.49536e-08	-1.9145e-07	1.54246e-09	0.00255	0.005	0.0001	0.0087			2.55406e-05	2.75001e-05	3.79086e-05	0	-8.03937e-09	-1.60787e-08	0				0.00815			0	-4.76837e-07	0	0	-8.90209e-08	-1.78831e-07	7.89203e-10	0.00235	0.0046	0.0001	0.00775			-2.98023e-08	1.93715e-07	7.15256e-06	0
layers.15.mlp.down_proj	15	mlp.down_proj	720	1	1	1	1	1	1	1	-1.64627e-06	0	-3.29254e-06	0.0084	0	0.0168	0.04035			-1.64285e-06	-3.09572e-06	-4.55379e-05	0	-7.87398e-08	0	-1.5748e-07				0.04005			-1.14441e-05	-2.28882e-05	-7.09295e-06	0	-1.89936e-06	0	-3.79871e-06	0.00875	0	0.0175	0.04			-3.58373e-06	-1.75834e-06	-9.53674e-06	0
layers.15.mlp.down_proj	15	mlp.down_proj	727	1	1	1	1	1	1	1	7.05671e-05	0	0.000141134	0.0957	0	0.1914	0.1451			-1.85072e-05	-3.36394e-05	-0.000373125	0	-1.07336e-06	0	-2.14671e-06				0.1378			-0.00091362	-0.000976324	9.65595e-05	0	6.97128e-05	0	0.000139426	0.09725	0	0.1945	0.1382			1.41039e-05	6.87689e-06	-0.000158787	0
layers.15.mlp.down_proj	15	mlp.down_proj	743	1	1	1	1	1	1	1	3.28476e-05	4.59129e-06	6.1104e-05	0.048	0.0403	0.0557	0.0736			-1.71065e-05	-3.90895e-05	-0.000123024	0	4.48077e-07	-2.66904e-07	1.16306e-06				0.0694			-0.000558376	-0.000262499	-3.75509e-05	0	2.52649e-05	3.78101e-06	4.67488e-05	0.0462	0.0406	0.0518	0.0725			1.91331e-05	3.02568e-05	0.000276089	-0.00390625
layers.15.mlp.down_proj	15	mlp.down_proj	747	1	1	1	1	0.984375	1	1	-4.13785e-09	1.77351e-14	-8.27571e-09	0.0003	0.0001	0.0005	0.00185			0	0	0	0	-3.28214e-09	0	-6.56429e-09				0.0016			0	0	0	0	-2.20898e-09	0	-4.41797e-09	0.00025	0	0.0005	0.00125			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	757	1	1	0.871094	1	0.9375	1	0.953125	-2.27108e-06	0	-4.54215e-06	0.0019	0	0.0038	0.0056			-7.21961e-06	-1.56164e-05	-0.000137568	0	-1.15258e-07	0	-2.30516e-07				0.0054			0.000383377	0.000333548	-1.8537e-05	0	-1.671e-06	0	-3.34201e-06	0.00215	0	0.0043	0.0051			-1.04308e-06	4.78327e-06	2.28882e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	758	1	1	1	1	1	1	1	-1.70769e-07	-3.40856e-07	-6.81076e-10	0.0019	0.0038	0	0.00515			6.16908e-06	6.05732e-06	-2.40803e-05	0	-2.07988e-08	-4.15977e-08	0				0.005			-2.43187e-05	-9.05991e-06	0	0	-2.67113e-08	-5.34225e-08	0	0.00265	0.0053	0	0.005			-8.79169e-07	-9.76026e-07	-1.09673e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	762	1	1	1	1	1	1	1	8.31969e-06	-5.01625e-06	2.16556e-05	0.0156	0.0112	0.02	0.0325			-2.98023e-07	6.32182e-06	-0.000130177	0	-2.31616e-06	-4.70069e-06	6.83788e-08				0.0305			-0.000357628	-0.000244141	1.508e-05	0	8.95026e-06	2.99088e-06	1.49096e-05	0.01525	0.0117	0.0188	0.02985			-1.59144e-05	-2.54512e-05	-0.000388145	0
layers.15.mlp.down_proj	15	mlp.down_proj	772	1	1	1	1	1	1	1	-7.90502e-06	-1.56582e-05	-1.51808e-07	0.01415	0.0129	0.0154	0.0329			3.00668e-05	4.16078e-05	0.000179052	0	-6.81916e-08	-7.15358e-07	5.78975e-07				0.0271			-5.53131e-05	3.31402e-05	-3.41535e-05	0	-6.94291e-06	-1.49365e-05	1.05068e-06	0.011	0.0075	0.0145	0.02715			-2.36481e-05	-1.56239e-05	-7.10487e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	775	1	1	1	1	1	1	1	1.05729e-06	1.75854e-06	3.56045e-07	0.01145	0.0139	0.009	0.0203			9.64478e-06	1.84141e-05	9.63211e-05	0	-9.66101e-07	-5.06929e-08	-1.88151e-06				0.0189			-0.000263214	-0.000190973	1.42455e-05	0	3.34805e-07	7.9023e-07	-1.2062e-07	0.0106	0.0134	0.0078	0.02005			1.12429e-05	1.25915e-05	0.000189781	0
layers.15.mlp.down_proj	15	mlp.down_proj	814	1	1	1	1	1	1	1	-1.86973e-05	-3.11579e-05	-6.2367e-06	0.0104	0.0022	0.0186	0.0442			-1.99154e-05	-1.42753e-05	-0.000186682	0	-7.95699e-08	-2.5129e-07	9.21505e-08				0.044			8.58307e-05	2.86102e-06	6.33001e-05	0	-2.81733e-05	-2.97195e-05	-2.66272e-05	0.0065	0.0019	0.0111	0.04055			2.10106e-06	-4.96954e-06	-8.72612e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	851	1	1	1	1	1	1	1	-3.60945e-07	-7.23325e-07	1.43455e-09	0.1822	0.3389	0.0256	0.3001			3.86909e-05	4.66593e-05	0.000226259	0	-4.42302e-07	-8.84826e-07	2.21625e-10				0.1958			-0.00051403	-0.000359297	-5.96046e-08	0	2.2719e-07	4.53192e-07	1.18748e-09	0.1099	0.2186	0.0011	0.1637			-2.59802e-05	-5.22733e-05	-0.00039053	0
layers.15.mlp.down_proj	15	mlp.down_proj	853	1	1	0.652344	1	1	1	1	3.2866e-06	2.60144e-06	3.97175e-06	0.00945	0.013	0.0059	0.01535			5.21541e-07	3.33041e-06	3.50475e-05	-0.00195312	5.91247e-09	4.64672e-09	7.17822e-09				0.00715			-1.90735e-06	4.05312e-06	-1.90735e-06	0	1.16717e-06	6.9796e-07	1.63638e-06	0.0063	0.0067	0.0059	0.0111			-1.53482e-06	-8.3223e-06	5.91278e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	854	1	1	1	1	1	1	1	1.50334e-05	-1.87592e-07	3.02544e-05	0.03725	0.0382	0.0363	0.0792			-1.06469e-05	1.42679e-06	7.27177e-05	0	-2.03813e-06	-1.19743e-06	-2.87883e-06				0.07035			-0.000354767	-0.000284195	0.000142932	0	1.01068e-05	-3.75121e-06	2.39647e-05	0.03145	0.0307	0.0322	0.0778			1.81422e-05	1.25319e-05	-0.000213146	0
layers.15.mlp.down_proj	15	mlp.down_proj	859	1	0	0	0	0	0	0	1.37788e-14	2.75577e-14	0	0.00015	0.0003	0	0			0	0	0	0	0	0	0				0			0	0	0	0	0	0	0	0	0	0	0			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	878	1	1	1	1	1	1	1	1.41845e-06	2.74898e-07	2.56199e-06	0.00705	0.006	0.0081	0.01025			5.44637e-06	2.22772e-06	5.26905e-05	0	-2.40117e-09	6.69646e-09	-1.14988e-08				0.00915			3.33786e-06	2.86102e-06	3.57628e-07	0	9.01373e-07	2.06014e-07	1.59673e-06	0.00695	0.0064	0.0075	0.01025			-4.36604e-06	-3.65078e-06	4.62532e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	888	1	1	1	1	1	1	1	-4.57901e-06	-8.0371e-06	-1.12092e-06	0.0196	0.0194	0.0198	0.04095			6.80238e-06	-8.82149e-06	-6.79493e-05	0	4.32985e-07	-2.60263e-07	1.12623e-06				0.01945			1.85966e-05	-8.82149e-06	0	0	-1.84738e-07	-5.77195e-07	2.07719e-07	0.00735	0.0086	0.0061	0.01			0	0	0	0
layers.15.mlp.down_proj	15	mlp.down_proj	894	1	1	1	1	1	1	1	-1.24663e-05	-2.29627e-05	-1.96992e-06	0.02065	0.0177	0.0236	0.04115			-3.88175e-06	-2.99886e-06	-0.000140667	0	6.79336e-06	-3.09856e-07	1.38966e-05				0.0378			-0.000173092	-0.000111341	0.000109613	0	-8.86139e-06	-1.81406e-05	4.17796e-07	0.01765	0.0158	0.0195	0.03655			1.9297e-05	1.38804e-05	7.86781e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	904	1	1	1	1	1	1	1	-6.61861e-06	-1.76011e-05	4.36389e-06	0.05385	0.0563	0.0514	0.0878			2.08318e-05	2.56784e-05	0.000226021	0	4.42089e-06	-7.17934e-07	9.55971e-06				0.0698			-0.000402451	-0.000220299	-9.9957e-05	0	-8.18052e-06	-2.23073e-05	5.94629e-06	0.0476	0.0461	0.0491	0.0815			8.31783e-05	9.29385e-05	0.000273228	0
layers.15.mlp.down_proj	15	mlp.down_proj	927	1	1	1	1	1	1	1	1.85656e-06	-6.42993e-07	4.35611e-06	0.00745	0.0048	0.0101	0.0125			-2.28733e-06	-3.46079e-06	-7.86781e-06	0	-9.27617e-07	0	-1.85523e-06				0.0046			0	0	0	0	1.18272e-06	-2.36659e-07	2.60211e-06	0.00685	0.0055	0.0082	0.01055			-6.55651e-07	-8.11368e-06	-9.25064e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	946	1	1	1	1	1	1	1	1.66058e-05	7.53993e-06	2.56717e-05	0.02445	0.0242	0.0247	0.03575			1.75089e-06	1.83024e-05	9.89437e-05	0	-6.03852e-07	-3.32019e-07	-8.75683e-07				0.0321			0.000151634	0.000148773	5.81145e-05	0	1.53763e-05	4.95144e-06	2.58011e-05	0.02115	0.0187	0.0236	0.03535			-1.3113e-06	-5.75185e-06	4.3869e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	986	1	1	1	1	1	1	1	6.11742e-06	1.08674e-11	1.22348e-05	0.0158	0.0001	0.0315	0.02325			4.44055e-06	1.73971e-06	2.55108e-05	0	-6.49093e-09	8.39009e-15	-1.29819e-08				0.0226			-2.86102e-05	-4.93526e-05	-9.05395e-05	0.00390625	6.27207e-06	1.1611e-11	1.25441e-05	0.0158	0.0001	0.0315	0.0228			2.32458e-05	1.99527e-05	8.72612e-05	0
layers.15.mlp.down_proj	15	mlp.down_proj	997	1	1	1	1	1	1	1	6.37012e-06	0	1.27402e-05	0.0789	0	0.1578	0.1105			-9.31323e-07	-2.97651e-06	0.00010705	0	-3.29425e-06	0	-6.5885e-06				0.07635			-1.52588e-05	3.19481e-05	-7.62939e-06	0	3.26495e-07	0	6.52989e-07	0.0716	0	0.1432	0.1072			1.65403e-05	2.97576e-05	0.000145912	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	0	1	1	1	1	1	1	1	0.0455647	-0.000538058	0.0916674	0.6808	0.4554	0.9062	1			0.00568841	0.00239763	-0.0238183	0.00585938	0.00386963	-0.000745553	0.00848482				0.9962			-0.0694008	-0.0525219	0.00664485	0	0.0391246	-0.00434241	0.0825916	0.6514	0.4171	0.8858	1			0.00703657	0.00348455	-0.0203638	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	3	1	1	1	1	1	1	1	2.06344e-05	0	4.12688e-05	0.1068	0	0.2136	0.188			-3.37586e-05	-3.0499e-05	-0.000145435	0	1.57946e-05	0	3.15892e-05				0.1834			-0.000197411	-0.000289917	-0.000338614	0.00390625	3.05273e-05	0	6.10547e-05	0.1157	0	0.2313	0.1863			-1.79559e-06	2.77907e-06	0.000161648	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	4	1	1	1	1	1	1	1	-0.0175413	-0.0318819	-0.00320058	0.0975	0.0565	0.1385	0.4888			0.00329306	0.00445841	0.0282133	-0.00390625	-0.00235402	-0.0042145	-0.000493543				0.4856			-0.0992014	-0.0793536	0.00116664	0	-0.0159327	-0.0297505	-0.00211501	0.1077	0.0734	0.1421	0.4829			0.00219396	0.00287858	0.0174484	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	7	1	1	1	1	1	1	1	0.000117664	-2.11785e-09	0.000235331	0.2441	0.0003	0.4879	0.5003			-1.05798e-05	-0.000103641	-0.000892401	0.00195312	-0.000388914	9.34506e-15	-0.000777827				0.5			0.00156498	0.00107169	7.44462e-05	0.00390625	2.2126e-05	9.21544e-11	4.42519e-05	0.246	0.0001	0.4918	0.5			0.000102237	-1.88574e-05	0.00221586	-0.0078125
layers.15.mlp.gate_proj	15	mlp.gate_proj	9	1	1	1	1	1	1	1	0.0034749	0.00694988	-8.81124e-08	0.2987	0.5973	0.0001	0.4999			0.000298239	0.000174556	0.0010941	-0.00195312	0.000260238	0.000520478	-3.16216e-09				0.4974			0.0105023	0.00918603	-2.48551e-05	0	0.00232709	0.00465415	2.17803e-08	0.268	0.5359	0.0001	0.4985			0.000810236	0.000625193	0.00260162	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	19	1	1	1	1	1	1	1	-0.000972393	2.81832e-05	-0.00197297	0.1465	0.2647	0.0283	0.3477			-2.30446e-05	9.99123e-06	0.000924349	0	-0.000109865	-7.14425e-05	-0.000148287				0.3259			-0.00182533	-0.00297856	0.000329077	0	-0.00102722	-0.00046699	-0.00158745	0.1295	0.2283	0.0306	0.3299			0.000280008	0.000231549	0.000889301	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	20	1	1	1	1	1	1	1	-0.00461515	-0.0036705	-0.00555981	0.1198	0.1406	0.0991	0.4736			0.000314366	0.000532392	0.00511646	-0.00195312	-0.000130895	0.000292196	-0.000553987				0.4696			-0.00427437	-0.00809669	0.000982106	0	-0.00426944	-0.00377459	-0.00476428	0.1188	0.1374	0.1003	0.4684			0.000649706	0.000923067	0.00768995	-0.0078125
layers.15.mlp.gate_proj	15	mlp.gate_proj	21	1	1	1	1	1	1	1	-0.00499754	0.0036874	-0.0136825	0.1787	0.3156	0.0417	0.4708			0.000708342	0.001038	0.00857902	-0.00195312	-0.00286202	0.00063219	-0.00635623				0.46			-0.0388608	-0.0308325	0.00392169	0	-0.00422794	0.00355023	-0.0120061	0.1782	0.3108	0.0457	0.4661			0.000687584	0.00104611	0.00878525	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	22	1	1	1	1	1	1	1	-1.87794e-06	-3.75587e-06	0	0.01845	0.0369	0	0.065			4.54485e-07	6.07595e-06	0.000202417	-0.00195312	-5.65347e-07	-1.13069e-06	0				0.0623			-0.000286579	-0.000192404	2.44379e-06	0	-1.30421e-06	-2.60842e-06	0	0.0215	0.043	0	0.065			3.87505e-05	1.98781e-05	8.15392e-05	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	24	1	1	1	1	1	1	1	-4.61973e-06	-9.45181e-06	2.12341e-07	0.0386	0.0691	0.0081	0.1964			1.00471e-05	1.43759e-05	8.70228e-05	0	-3.00097e-08	-7.51951e-08	1.51757e-08				0.193			-0.000116348	2.36034e-05	-2.98023e-07	0	-4.01694e-06	-8.07443e-06	4.05631e-08	0.04425	0.0844	0.0041	0.193			4.83245e-05	4.79966e-05	0.000231266	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	25	1	1	1	1	1	1	1	-1.30024e-06	7.60106e-07	-3.36058e-06	0.01315	0.0125	0.0138	0.0398			-1.23307e-06	3.82587e-06	-5.84126e-05	0	1.11833e-06	-1.46156e-07	2.38283e-06				0.03615			0	2.38419e-07	2.38419e-07	0	-1.19446e-06	1.12481e-06	-3.51372e-06	0.0123	0.0118	0.0128	0.03325			-7.6443e-06	-4.87268e-06	-1.7643e-05	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	27	1	1	1	1	1	1	1	-0.000675077	1.68048e-06	-0.00135184	0.1997	0.0157	0.3837	0.508			-0.000170238	-0.000254259	0.000204086	0.00195312	-9.57167e-06	-1.42859e-08	-1.9129e-05				0.492			0.000631809	7.41482e-05	0.000200748	0.0078125	-0.000573548	6.1547e-08	-0.00114716	0.1968	0.0034	0.3901	0.4992			-3.36319e-05	-0.000124618	0.00214243	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	35	1	1	1	1	1	1	1	-0.00358626	-0.00502201	-0.00215052	0.1334	0.2007	0.0661	0.4409			0.000547551	0.000785943	0.00625062	-0.00195312	9.54693e-05	0.00028493	-9.39909e-05				0.4355			-0.0308571	-0.0264466	0.000376165	0	-0.00319588	-0.00452639	-0.00186537	0.1376	0.2126	0.0627	0.4357			0.000883654	0.00109728	0.00778484	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	36	1	1	1	1	1	1	1	-4.22745e-05	0.000601941	-0.000686491	0.08005	0.1283	0.0318	0.1653			-1.2219e-06	1.79596e-05	0.000471354	0	0.000110816	2.4928e-05	0.000196705				0.1577			0.00146294	0.0011971	0.000620663	-0.00390625	-2.78166e-05	0.000542242	-0.000597875	0.079	0.1232	0.0348	0.1611			-8.54135e-05	-0.000106663	-0.000350475	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	39	1	1	1	1	1	1	1	2.9151e-05	5.22812e-05	6.02075e-06	0.0459	0.083	0.0088	0.0702			2.17259e-05	2.9359e-05	2.74181e-05	0	1.09557e-05	1.56983e-05	6.21307e-06				0.05495			-7.34329e-05	4.02927e-05	-1.78814e-07	0	3.80958e-05	7.11946e-05	4.99711e-06	0.0505	0.0921	0.0089	0.06945			-2.52575e-05	-1.92374e-05	0.000371456	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	42	1	1	1	1	1	1	1	3.03396e-05	-3.55126e-05	9.61918e-05	0.04865	0.0342	0.0631	0.102			3.68431e-05	6.39223e-05	-0.000208378	0	-3.07485e-06	-4.24584e-07	-5.72512e-06				0.097			-0.000253677	-0.000161171	-2.95639e-05	0	2.43868e-05	-3.69801e-05	8.57537e-05	0.04705	0.0319	0.0622	0.1004			5.80996e-05	6.69658e-05	5.38826e-05	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	45	1	1	1	1	1	1	1	7.79745e-05	0.000161717	-5.76789e-06	0.08205	0.1095	0.0546	0.1301			3.58373e-05	3.12217e-05	-0.000132084	0	1.93357e-05	-7.64281e-07	3.94357e-05				0.0719			9.63211e-05	0.000100136	-0.000110984	0.00390625	8.00695e-05	0.000168288	-8.14892e-06	0.0798	0.1065	0.0531	0.1293			2.98172e-05	4.25577e-05	0.000261307	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	48	1	1	1	1	1	1	1	-9.51682e-06	0	-1.90336e-05	0.0049	0	0.0098	0.03345			-1.83545e-05	-1.78032e-05	-1.12057e-05	0	-1.73502e-06	0	-3.47003e-06				0.03265			0	0	0	0	-9.71248e-06	0	-1.9425e-05	0.00615	0	0.0123	0.03315			1.03563e-06	1.41561e-06	-3.24249e-05	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	53	1	1	1	1	1	1	1	0.000397512	0.0005189	0.000276124	0.1936	0.2086	0.1787	0.2702			0.000145175	0.000216931	-0.000190496	0	-6.23608e-05	-1.96589e-05	-0.000105063				0.2473			-0.00326157	-0.00224805	-6.04391e-05	0.00390625	0.000404248	0.000522125	0.000286372	0.194	0.2127	0.1753	0.2693			6.64815e-05	0.000112012	-8.72612e-05	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	54	1	1	1	1	1	1	1	-0.00383966	-0.00489854	-0.00278078	0.09205	0.1635	0.0206	0.3704			3.37437e-05	0.000109289	0.0042851	0.00195312	-0.000316836	-0.000190932	-0.000442739				0.3518			-0.0152063	-0.014981	0.00019151	0.00390625	-0.00376318	-0.0052298	-0.00229657	0.0806	0.1418	0.0194	0.3616			0.000544876	0.000682637	0.00512218	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	57	1	1	1	1	0.0273438	1	1	-3.89614e-08	-7.79227e-08	0	0.001	0.002	0	0.0042			3.06219e-06	5.09247e-06	1.40667e-05	0	-1.06571e-09	-2.13141e-09	0				0.00315			0	0	0	0	-1.65717e-11	-3.31434e-11	0	0	0	0	5e-05			0	0	0	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	69	1	1	1	1	1	1	1	0.000113375	1.3818e-05	0.000212932	0.5296	0.5042	0.5551	1			-5.59911e-05	-4.53033e-05	-6.4373e-05	0.00195312	-2.72342e-05	-7.49401e-06	-4.69744e-05				0.9876			0.000924587	0.000920296	0.00034517	0.00390625	7.99932e-05	-2.35479e-05	0.000183534	0.5218	0.4694	0.5741	0.998			6.29127e-05	2.16365e-05	0.000630856	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	72	1	1	1	1	1	1	1	-0.00619013	1.68691e-08	-0.0123803	0.2051	0.0003	0.4099	0.4955			0.000912085	0.00102945	0.00683522	0.00195312	-0.00302167	9.42801e-10	-0.00604335				0.4952			-0.039073	-0.0306466	0.00303048	-0.00390625	-0.0051328	1.69614e-08	-0.0102656	0.2082	0.0002	0.4163	0.4939			0.000958279	0.00111048	0.00746202	-0.00390625
layers.15.mlp.gate_proj	15	mlp.gate_proj	73	1	1	1	1	1	1	1	-0.000227639	5.55527e-05	-0.000510832	0.0696	0.1008	0.0384	0.1681			5.60135e-05	0.000105955	0.000754833	0	-9.41235e-05	-1.88121e-05	-0.000169435				0.1606			-0.000422001	-0.000713587	3.86238e-05	0.00390625	-0.000218792	4.65329e-05	-0.000484117	0.06865	0.0968	0.0405	0.1658			9.25958e-05	0.000153415	0.000501633	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	77	1	1	1	1	1	1	1	-3.67829e-06	-1.80743e-05	1.07177e-05	0.007	0.0031	0.0109	0.02005			-2.89828e-06	2.09361e-06	4.12464e-05	0	-1.91946e-06	-6.84034e-07	-3.15488e-06				0.02			0.000360489	0.000306368	-2.59876e-05	0.00390625	-2.13368e-06	-1.44607e-05	1.01933e-05	0.0083	0.0033	0.0133	0.02005			-1.19954e-05	-1.42604e-05	0.000108719	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	91	1	1	1	1	1	1	1	0.00851163	0.00493067	0.0120926	0.6868	0.7024	0.6713	1			-0.000127465	-0.000367276	-0.00295472	0.00195312	0.000673261	0.000455431	0.000891092				0.9997			0.0228505	0.018769	2.18749e-05	-0.00390625	0.00737179	0.00452739	0.0102162	0.6854	0.6987	0.6721	1			-0.000103839	-0.000383422	-0.00251722	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	96	1	1	1	1	1	1	1	-0.00011901	-0.000207119	-3.0902e-05	0.0647	0.0589	0.0705	0.1577			4.89131e-06	3.40864e-06	0.000158548	0.00195312	-6.5897e-05	-8.76433e-06	-0.00012303				0.1254			-0.00124311	-0.000910997	0.000233114	0	-0.000128822	-0.000214725	-4.29187e-05	0.0536	0.05	0.0572	0.153			1.05798e-05	7.54744e-06	-0.000426769	0
layers.15.mlp.gate_proj	15	mlp.gate_proj	98	1	1	1	1	1	1	1	1.19594e-05	-7.13826e-05	9.53014e-05	0.1476	0.0613	0.2339	0.2057			7.96467e-06	5.55068e-06	-3.86238e-05	0	1.69504e-05	-1.98577e-06	3.58866e-05				0.1949			5.24521e-05	-0.000125647	0.000231862	0	1.08032e-05	-5.5104e-05	7.67104e-05	0.1427	0.0617	0.2238	0.2037			1.71065e-05	6.08712e-05	0.000912666	0
